,steps,rewards
839,839,37.8
840,840,37.35
841,841,37.85
842,842,38.5
843,843,38.65
844,844,38.45
845,845,37.3
846,846,39.300000000000004
847,847,38.5
848,848,37.8
849,849,38.85
850,850,38.550000000000004
851,851,38.3
852,852,38.05
853,853,37.7
854,854,37.75
855,855,37.45
856,856,38.25
857,857,38.1
858,858,37.4
859,859,38.65
860,860,37.85
861,861,38.25
862,862,38.05
863,863,38.550000000000004
864,864,38.0
865,865,37.95
866,866,38.05
867,867,37.55
868,868,38.1
869,869,37.95
870,870,38.85
871,871,38.75
872,872,38.25
873,873,37.65
874,874,37.85
875,875,38.6
876,876,38.35
877,877,38.3
878,878,38.25
879,879,37.95
880,880,37.55
881,881,38.15
882,882,38.15
883,883,38.25
884,884,38.05
885,885,38.1
886,886,38.9
887,887,38.15
888,888,38.3
889,889,38.95
890,890,37.15
891,891,38.25
892,892,37.3
893,893,38.1
894,894,37.9
895,895,38.5
896,896,38.7
897,897,37.75
898,898,37.75
899,899,38.15
900,900,38.5
901,901,38.25
902,902,38.550000000000004
903,903,37.4
904,904,37.8
905,905,38.65
906,906,37.8
907,907,37.8
908,908,38.4
909,909,38.45
910,910,37.45
911,911,38.550000000000004
912,912,38.65
913,913,38.5
914,914,38.4
915,915,37.5
916,916,37.95
917,917,37.75
918,918,37.75
919,919,37.5
920,920,37.55
921,921,38.5
922,922,37.75
923,923,39.0
924,924,37.65
925,925,38.25
926,926,36.8
927,927,37.7
928,928,37.75
929,929,38.2
930,930,37.9
931,931,38.5
932,932,38.25
933,933,37.85
934,934,37.0
935,935,38.1
936,936,38.6
937,937,39.25
938,938,37.7
939,939,38.1
940,940,37.6
941,941,38.35
942,942,38.35
943,943,39.050000000000004
944,944,37.9
945,945,38.25
946,946,38.65
947,947,38.1
948,948,38.95
949,949,38.3
950,950,37.8
951,951,39.0
952,952,38.3
953,953,38.6
954,954,38.4
955,955,37.75
956,956,37.8
957,957,39.050000000000004
958,958,38.0
959,959,38.05
960,960,38.4
961,961,38.2
962,962,37.85
963,963,39.050000000000004
964,964,38.35
965,965,37.8
966,966,38.75
967,967,38.65
968,968,38.4
969,969,38.1
970,970,38.550000000000004
971,971,37.7
972,972,38.05
973,973,38.05
974,974,38.25
975,975,39.0
976,976,37.55
977,977,38.1
978,978,38.15
979,979,39.0
980,980,37.95
981,981,37.55
982,982,38.65
983,983,38.05
984,984,38.05
985,985,38.05
986,986,37.7
987,987,38.3
988,988,38.0
989,989,38.1
990,990,38.550000000000004
991,991,37.75
992,992,38.800000000000004
993,993,38.2
994,994,38.6
995,995,37.85
996,996,37.6
997,997,38.25
998,998,38.550000000000004
999,999,38.550000000000004
